Wall time,Step,Value
1771245023.9468288,1,0.021334709599614143
1771245024.2710896,3,0.013001605868339539
1771245024.5279064,5,0.009373621083796024
1771245024.784753,7,0.0015602137427777052
1771245025.0673747,9,0.010885272175073624
1771245025.9440687,11,0.0028351901564747095
1771245026.2103004,13,0.0054174913093447685
1771245026.475686,15,0.00038294921978376806
1771245026.7354288,17,0.001409860560670495
1771245027.0082898,19,0.0016663185087963939
1771245027.725962,21,0.0044156089425086975
1771245028.0000172,23,0.0006289257435128093
1771245028.2628338,25,0.00041902408702299
1771245028.5311666,27,0.0003077134897466749
1771245028.777442,29,0.0011401418596506119
1771245029.475277,31,0.004625324159860611
1771245029.7665296,33,0.00044331728713586926
1771245030.0062706,35,0.0002263412025058642
1771245030.2682114,37,3.86477549909614e-05
1771245030.5197742,39,0.001169948372989893
1771245031.228936,41,0.0038441643118858337
1771245031.5181658,43,0.0005473103374242783
1771245031.7858007,45,0.00010378914885222912
1771245032.0361118,47,5.4059190006228164e-05
1771245032.3174727,49,0.0012117272708564997
1771245032.9727633,51,0.0036442498676478863
1771245033.2134662,53,0.0005282361526042223
1771245033.4540675,55,7.03613186487928e-05
1771245033.6868553,57,5.0660866691032425e-05
1771245033.9234798,59,0.0010917587205767632
1771245034.5831418,61,0.0038043896201997995
1771245034.835946,63,0.0004535629996098578
1771245035.06956,65,5.5409222113667056e-05
1771245035.318906,67,4.105274274479598e-05
1771245035.5757813,69,0.0010267893085256219
1771245036.20929,71,0.003905610414221883
1771245036.4572816,73,0.00042637676233425736
1771245036.7048342,75,5.133952072355896e-05
1771245036.9523802,77,4.477834954741411e-05
1771245037.1941814,79,0.0010381266474723816
1771245037.8024375,81,0.003805488580837846
1771245038.050384,83,0.00044194035581313074
1771245038.2846165,85,5.3854204452363774e-05
1771245038.5398872,87,4.656761302612722e-05
1771245038.772732,89,0.0010449616238474846
1771245039.3875675,91,0.0037838516291230917
1771245039.6399055,93,0.0004409209650475532
1771245039.8858747,95,5.4429707233794034e-05
1771245040.131493,97,4.6304714487632737e-05
1771245040.369614,99,0.001033274456858635
1771245040.9627118,101,0.0038011185824871063
1771245041.2178383,103,0.00043586219544522464
1771245041.4573302,105,5.379940921557136e-05
1771245041.6985152,107,4.5589138608193025e-05
1771245041.9442384,109,0.001031251740641892
1771245042.5439215,111,0.0037878486327826977
1771245042.793811,113,0.00043738988460972905
1771245043.0454915,115,5.498193058883771e-05
1771245043.2788908,117,4.6431596274487674e-05
1771245043.5194697,119,0.0010349226649850607
1771245044.1030586,121,0.003768008667975664
1771245044.3473368,123,0.0004378369194455445
1771245044.5860193,125,5.5018368584569544e-05
1771245044.8286598,127,4.7015841118991375e-05
1771245045.0791378,129,0.001034205430187285
1771245045.6899893,131,0.003761288011446595
1771245045.9386883,133,0.00043582968646660447
1771245046.1901262,135,5.4262385674519464e-05
1771245046.4221745,137,4.7439934860449284e-05
1771245046.6590698,139,0.0010341827291995287
1771245047.3165946,141,0.0037527575623244047
1771245047.5667553,143,0.0004358188307378441
1771245047.8260834,145,5.3737832786282524e-05
